Question,Location Name,Answer,Count
Ability in Mathematics,Chamwino,Multiplication,1255.150620
Ability in Mathematics,Chamwino,Nothing,1023.806040
Ability in Mathematics,Chamwino,Subtraction_without_carry,108.926330
Ability in Mathematics,Chamwino,Values,177.910240
Ability in Mathematics,Chamwino,Addition with carrying,61.307000
Ability in Mathematics,Rombo,Counting,281.546450
Ability in Mathematics,Rombo,Numbers,235.425990
Ability in Mathematics,Rombo,Addition without carrying,379.971410
Ability in Mathematics,Rombo,Subtraction_with carrying,250.341730
Ability in Mathematics,Rombo,Multiplication,2167.983450
Ability in Mathematics,Rombo,Nothing,106.070640
Ability in Mathematics,Rombo,Subtraction_without_carry,181.280160
Ability in Mathematics,Rombo,Values,212.833310
Ability in Mathematics,Rombo,Addition with carrying,116.640610
Ability in Mathematics,Musoma Municipal,Counting,334.596960
Ability in Mathematics,Musoma Municipal,Numbers,176.923600
Ability in Mathematics,Musoma Municipal,Addition without carrying,352.915650
Ability in Mathematics,Musoma Municipal,Subtraction_with carrying,332.769310
Ability in Mathematics,Musoma Municipal,Multiplication,3200.113360
Ability in Mathematics,Musoma Municipal,Nothing,266.125380
Ability in Mathematics,Musoma Municipal,Subtraction_without_carry,304.707120
Ability in Mathematics,Musoma Municipal,Values,332.026970
Ability in Mathematics,Musoma Municipal,Addition with carrying,209.141820
Ability in Mathematics,Makete,Counting,266.886340
Ability in Mathematics,Makete,Numbers,98.397410
Ability in Mathematics,Makete,Addition without carrying,279.788490
Ability in Mathematics,Makete,Subtraction_with carrying,141.814050
Ability in Mathematics,Makete,Multiplication,1466.160330
Ability in Mathematics,Makete,Nothing,392.723870
Ability in Mathematics,Makete,Subtraction_without_carry,154.909530
Ability in Mathematics,Makete,Values,181.107590
Ability in Mathematics,Makete,Addition with carrying,94.865620
Ability in Mathematics,Uyui,Counting,840.278930
Ability in Mathematics,Uyui,Numbers,250.658410
Ability in Mathematics,Uyui,Addition without carrying,316.239020
Ability in Mathematics,Uyui,Subtraction_with carrying,102.412250
Ability in Mathematics,Uyui,Multiplication,767.153520
Ability in Mathematics,Uyui,Nothing,1079.641070
Ability in Mathematics,Uyui,Subtraction_without_carry,156.083560
Ability in Mathematics,Uyui,Values,300.312410
Ability in Mathematics,Uyui,Addition with carrying,93.503610
Ability in Mathematics,Serengeti,Counting,562.723490
Ability in Mathematics,Serengeti,Numbers,287.462310
Ability in Mathematics,Serengeti,Addition without carrying,348.452730
Ability in Mathematics,Serengeti,Subtraction_with carrying,108.991050
Ability in Mathematics,Serengeti,Multiplication,910.318920
Ability in Mathematics,Serengeti,Nothing,1479.422420
Ability in Mathematics,Serengeti,Subtraction_without_carry,107.011160
Ability in Mathematics,Serengeti,Values,376.129790
Ability in Mathematics,Serengeti,Addition with carrying,96.051140
Ability in Mathematics,Mwanga,Counting,224.840790
Ability in Mathematics,Mwanga,Numbers,63.876690
Ability in Mathematics,Mwanga,Addition without carrying,289.137520
Ability in Mathematics,Mwanga,Subtraction_with carrying,130.373690
Ability in Mathematics,Mwanga,Multiplication,2248.503400
Ability in Mathematics,Mwanga,Nothing,306.453410
Ability in Mathematics,Mwanga,Subtraction_without_carry,134.648030
Ability in Mathematics,Mwanga,Values,156.498530
Ability in Mathematics,Mwanga,Addition with carrying,72.125470
Ability in Mathematics,Makambako Township Authority,Counting,332.658550
Ability in Mathematics,Makambako Township Authority,Numbers,181.642020
Ability in Mathematics,Makambako Township Authority,Addition without carrying,253.360220
Ability in Mathematics,Makambako Township Authority,Subtraction_with carrying,267.664070
Ability in Mathematics,Makambako Township Authority,Multiplication,2271.796950
Ability in Mathematics,Makambako Township Authority,Nothing,217.783410
Ability in Mathematics,Makambako Township Authority,Subtraction_without_carry,180.489110
Ability in Mathematics,Makambako Township Authority,Values,214.097480
Ability in Mathematics,Makambako Township Authority,Addition with carrying,119.771930
Ability in Mathematics,Mbogwe,Counting,552.826970
Ability in Mathematics,Mbogwe,Numbers,617.982690
Ability in Mathematics,Mbogwe,Addition without carrying,472.630780
Ability in Mathematics,Mbogwe,Subtraction_with carrying,248.812150
Ability in Mathematics,Mbogwe,Multiplication,1937.755250
Ability in Mathematics,Mbogwe,Nothing,1395.176830
Ability in Mathematics,Mbogwe,Subtraction_without_carry,189.708540
Ability in Mathematics,Mbogwe,Values,628.553150
Ability in Mathematics,Mbogwe,Addition with carrying,112.783080
Ability in Mathematics,Magu,Counting,802.517400
Ability in Mathematics,Magu,Numbers,387.897730
Ability in Mathematics,Magu,Addition without carrying,455.814370
Ability in Mathematics,Magu,Subtraction_with carrying,379.973630
Ability in Mathematics,Magu,Multiplication,1900.439080
Ability in Mathematics,Magu,Nothing,1016.970400
Ability in Mathematics,Magu,Subtraction_without_carry,259.554530
Ability in Mathematics,Magu,Values,416.822330
Ability in Mathematics,Magu,Addition with carrying,190.158650
Ability in Mathematics,Ngorongoro,Counting,558.849960
Ability in Mathematics,Ngorongoro,Numbers,237.679730
Ability in Mathematics,Ngorongoro,Addition without carrying,203.929930
Ability in Mathematics,Ngorongoro,Subtraction_with carrying,58.675320
Ability in Mathematics,Ngorongoro,Multiplication,701.574330
Ability in Mathematics,Ngorongoro,Nothing,1087.473600
Ability in Mathematics,Ngorongoro,Subtraction_without_carry,117.202110
Ability in Mathematics,Ngorongoro,Values,224.796220
Ability in Mathematics,Ngorongoro,Addition with carrying,56.819370
Ability in Mathematics,Uvinza,Counting,430.663980
Ability in Mathematics,Uvinza,Numbers,169.336240
Ability in Mathematics,Uvinza,Addition without carrying,313.620680
Ability in Mathematics,Uvinza,Subtraction_with carrying,55.555720
Ability in Mathematics,Uvinza,Multiplication,657.681680
Ability in Mathematics,Uvinza,Nothing,660.819590
Ability in Mathematics,Uvinza,Subtraction_without_carry,95.093620
Ability in Mathematics,Uvinza,Values,280.128120
Ability in Mathematics,Uvinza,Addition with carrying,83.236940
Ability in Mathematics,Ikungi,Counting,449.248690
Ability in Mathematics,Ikungi,Numbers,250.948150
Ability in Mathematics,Ikungi,Addition without carrying,324.075830
Ability in Mathematics,Ikungi,Subtraction_with carrying,132.752850
Ability in Mathematics,Ikungi,Multiplication,1627.286400
Ability in Mathematics,Ikungi,Nothing,921.318780
Ability in Mathematics,Ikungi,Subtraction_without_carry,223.541960
Ability in Mathematics,Ikungi,Values,394.931170
Ability in Mathematics,Ikungi,Addition with carrying,75.010630
Ability in Mathematics,Kilindi,Counting,402.641690
Ability in Mathematics,Kilindi,Numbers,264.977840
Ability in Mathematics,Kilindi,Addition without carrying,326.815380
Ability in Mathematics,Kilindi,Subtraction_with carrying,83.632750
Ability in Mathematics,Kilindi,Multiplication,1180.369000
Ability in Mathematics,Kilindi,Nothing,1077.171140
Ability in Mathematics,Kilindi,Subtraction_without_carry,51.020580
Ability in Mathematics,Kilindi,Values,291.933840
Ability in Mathematics,Kilindi,Addition with carrying,77.761690
Ability in Mathematics,Mbozi,Counting,387.628910
Ability in Mathematics,Mbozi,Numbers,140.035430
Ability in Mathematics,Mbozi,Addition without carrying,279.148660
Ability in Mathematics,Mbozi,Subtraction_with carrying,129.507190
Ability in Mathematics,Mbozi,Multiplication,1299.771670
Ability in Mathematics,Mbozi,Nothing,339.785620
Ability in Mathematics,Mbozi,Subtraction_without_carry,134.220610
Ability in Mathematics,Mbozi,Values,139.613830
Ability in Mathematics,Mbozi,Addition with carrying,50.062700
Ability in Mathematics,Bahi,Counting,516.408160
Ability in Mathematics,Bahi,Numbers,160.558750
Ability in Mathematics,Bahi,Addition without carrying,320.843890
Ability in Mathematics,Bahi,Subtraction_with carrying,121.502090
Ability in Mathematics,Bahi,Multiplication,1237.500690
Ability in Mathematics,Bahi,Nothing,1274.640660
Ability in Mathematics,Bahi,Subtraction_without_carry,193.591920
Ability in Mathematics,Bahi,Values,259.357720
Ability in Mathematics,Bahi,Addition with carrying,102.000800
Ability in Mathematics,Nkasi,Counting,776.454530
Ability in Mathematics,Nkasi,Numbers,196.138590
Ability in Mathematics,Nkasi,Addition without carrying,218.540510
Ability in Mathematics,Nkasi,Subtraction_with carrying,131.351130
Ability in Mathematics,Nkasi,Multiplication,839.915240
Ability in Mathematics,Nkasi,Nothing,633.239120
Ability in Mathematics,Nkasi,Subtraction_without_carry,63.322620
Ability in Mathematics,Nkasi,Values,210.035270
Ability in Mathematics,Nkasi,Addition with carrying,40.240420
Ability in Mathematics,Mtwara Urban,Counting,346.770960
Ability in Mathematics,Mtwara Urban,Numbers,154.825340
Ability in Mathematics,Mtwara Urban,Addition without carrying,410.160960
Ability in Mathematics,Mtwara Urban,Subtraction_with carrying,187.002410
Ability in Mathematics,Mtwara Urban,Multiplication,1417.601610
Ability in Mathematics,Mtwara Urban,Nothing,164.095890
Ability in Mathematics,Mtwara Urban,Subtraction_without_carry,103.990700
Ability in Mathematics,Mtwara Urban,Values,224.405430
Ability in Mathematics,Mtwara Urban,Addition with carrying,92.213300
Ability in Mathematics,Kilolo,Counting,220.243240
Ability in Mathematics,Kilolo,Numbers,151.886270
Ability in Mathematics,Kilolo,Addition without carrying,254.903530
Ability in Mathematics,Kilolo,Subtraction_with carrying,88.842780
Ability in Mathematics,Kilolo,Multiplication,1935.053080
Ability in Mathematics,Kilolo,Nothing,474.697020
Ability in Mathematics,Kilolo,Subtraction_without_carry,98.176200
Ability in Mathematics,Kilolo,Values,138.388080
Ability in Mathematics,Kilolo,Addition with carrying,53.313290
Ability in Mathematics,Monduli,Counting,304.522900
Ability in Mathematics,Monduli,Numbers,134.070650
Ability in Mathematics,Monduli,Addition without carrying,274.481600
Ability in Mathematics,Monduli,Subtraction_with carrying,161.154640
Ability in Mathematics,Monduli,Multiplication,1443.186260
Ability in Mathematics,Monduli,Nothing,847.183060
Ability in Mathematics,Monduli,Subtraction_without_carry,152.645140
Ability in Mathematics,Monduli,Values,195.400030
Ability in Mathematics,Monduli,Addition with carrying,138.538760
Ability in Mathematics,Misungwi,Counting,662.350700
Ability in Mathematics,Misungwi,Numbers,350.680080
Ability in Mathematics,Misungwi,Addition without carrying,451.915810
Ability in Mathematics,Misungwi,Subtraction_with carrying,205.261550
Ability in Mathematics,Misungwi,Multiplication,1069.525130
Ability in Mathematics,Misungwi,Nothing,1124.816470
Ability in Mathematics,Misungwi,Subtraction_without_carry,329.915050
Ability in Mathematics,Misungwi,Values,379.916490
Ability in Mathematics,Misungwi,Addition with carrying,92.807240
Ability in Mathematics,Nyamagana,Counting,306.171280
Ability in Mathematics,Nyamagana,Numbers,65.232170
Ability in Mathematics,Nyamagana,Addition without carrying,484.477460
Ability in Mathematics,Nyamagana,Subtraction_with carrying,348.133490
Ability in Mathematics,Nyamagana,Multiplication,3110.782640
Ability in Mathematics,Nyamagana,Nothing,185.796500
Ability in Mathematics,Nyamagana,Subtraction_without_carry,331.284450
Ability in Mathematics,Nyamagana,Values,169.836870
Ability in Mathematics,Nyamagana,Addition with carrying,187.341340
Ability in Mathematics,Sumbawanga Rural,Counting,285.238000
Ability in Mathematics,Sumbawanga Rural,Numbers,122.607180
Ability in Mathematics,Sumbawanga Rural,Addition without carrying,195.024140
Ability in Mathematics,Sumbawanga Rural,Subtraction_with carrying,207.519030
Ability in Mathematics,Sumbawanga Rural,Multiplication,644.675210
Ability in Mathematics,Sumbawanga Rural,Nothing,973.307300
Ability in Mathematics,Sumbawanga Rural,Subtraction_without_carry,170.418540
Ability in Mathematics,Sumbawanga Rural,Values,218.310090
Ability in Mathematics,Sumbawanga Rural,Addition with carrying,107.446620
Ability in Mathematics,Moshi Municipal,Counting,161.836650
Ability in Mathematics,Moshi Municipal,Numbers,106.271470
Ability in Mathematics,Moshi Municipal,Addition without carrying,249.175660
Ability in Mathematics,Moshi Municipal,Subtraction_with carrying,131.518010
Ability in Mathematics,Moshi Municipal,Multiplication,2310.630330
Ability in Mathematics,Moshi Municipal,Nothing,113.921150
Ability in Mathematics,Moshi Municipal,Subtraction_without_carry,159.794370
Ability in Mathematics,Moshi Municipal,Values,122.475800
Ability in Mathematics,Moshi Municipal,Addition with carrying,56.469930
Ability in Mathematics,Mafia,Counting,153.756990
Ability in Mathematics,Mafia,Numbers,142.742990
Ability in Mathematics,Mafia,Addition without carrying,260.294370
Ability in Mathematics,Mafia,Subtraction_with carrying,119.154680
Ability in Mathematics,Mafia,Multiplication,1345.528200
Ability in Mathematics,Mafia,Nothing,399.715380
Ability in Mathematics,Mafia,Subtraction_without_carry,156.744840
Ability in Mathematics,Mafia,Values,141.657870
Ability in Mathematics,Mafia,Addition with carrying,52.915420
Ability in Mathematics,Kasulu,Counting,467.628570
Ability in Mathematics,Kasulu,Numbers,196.167730
Ability in Mathematics,Kasulu,Addition without carrying,225.978040
Ability in Mathematics,Kasulu,Subtraction_with carrying,60.355040
Ability in Mathematics,Kasulu,Multiplication,948.318840
Ability in Mathematics,Kasulu,Nothing,711.513810
Ability in Mathematics,Kasulu,Subtraction_without_carry,102.443270
Ability in Mathematics,Kasulu,Values,249.162480
Ability in Mathematics,Kasulu,Addition with carrying,119.544210
Ability in Mathematics,Mafinga Township Authority,Counting,146.616610
Ability in Mathematics,Mafinga Township Authority,Numbers,170.746510
Ability in Mathematics,Mafinga Township Authority,Addition without carrying,214.915460
Ability in Mathematics,Mafinga Township Authority,Subtraction_with carrying,226.508980
Ability in Mathematics,Mafinga Township Authority,Multiplication,2008.880820
Ability in Mathematics,Mafinga Township Authority,Nothing,37.909440
Ability in Mathematics,Mafinga Township Authority,Subtraction_without_carry,157.908650
Ability in Mathematics,Mafinga Township Authority,Values,239.127930
Ability in Mathematics,Mafinga Township Authority,Addition with carrying,109.575620
Ability in Mathematics,Meru,Counting,151.795140
Ability in Mathematics,Meru,Numbers,94.316140
Ability in Mathematics,Meru,Addition without carrying,281.149630
Ability in Mathematics,Meru,Subtraction_with carrying,209.622250
Ability in Mathematics,Meru,Multiplication,2016.361960
Ability in Mathematics,Meru,Nothing,249.672080
Ability in Mathematics,Meru,Subtraction_without_carry,209.478360
Ability in Mathematics,Meru,Values,175.387640
Ability in Mathematics,Meru,Addition with carrying,52.019870
Ability in Mathematics,Pangani,Counting,427.125040
Ability in Mathematics,Pangani,Numbers,258.411490
Ability in Mathematics,Pangani,Addition without carrying,327.242460
Ability in Mathematics,Pangani,Subtraction_with carrying,233.183710
Ability in Mathematics,Pangani,Multiplication,1570.406170
Ability in Mathematics,Pangani,Nothing,352.977940
Ability in Mathematics,Pangani,Subtraction_without_carry,315.994960
Ability in Mathematics,Pangani,Values,345.820140
Ability in Mathematics,Pangani,Addition with carrying,224.589720
Ability in Mathematics,Tabora Urban,Counting,181.706320
Ability in Mathematics,Tabora Urban,Numbers,157.638880
Ability in Mathematics,Tabora Urban,Addition without carrying,315.205530
Ability in Mathematics,Tabora Urban,Subtraction_with carrying,95.779270
Ability in Mathematics,Tabora Urban,Multiplication,1152.892310
Ability in Mathematics,Tabora Urban,Nothing,464.105650
Ability in Mathematics,Tabora Urban,Subtraction_without_carry,89.723750
Ability in Mathematics,Tabora Urban,Values,156.648780
Ability in Mathematics,Tabora Urban,Addition with carrying,37.057230
Ability in Mathematics,Njombe Rural,Counting,303.580460
Ability in Mathematics,Njombe Rural,Numbers,118.060090
Ability in Mathematics,Njombe Rural,Addition without carrying,293.711070
Ability in Mathematics,Njombe Rural,Subtraction_with carrying,106.018060
Ability in Mathematics,Njombe Rural,Multiplication,1438.658740
Ability in Mathematics,Njombe Rural,Nothing,410.931520
Ability in Mathematics,Njombe Rural,Subtraction_without_carry,128.094580
Ability in Mathematics,Njombe Rural,Values,160.056550
Ability in Mathematics,Njombe Rural,Addition with carrying,74.795800
Ability in Mathematics,Kisarawe,Counting,437.982340
Ability in Mathematics,Kisarawe,Numbers,264.037230
Ability in Mathematics,Kisarawe,Addition without carrying,489.645770
Ability in Mathematics,Kisarawe,Subtraction_with carrying,157.555000
Ability in Mathematics,Kisarawe,Multiplication,2205.374310
Ability in Mathematics,Kisarawe,Nothing,418.818530
Ability in Mathematics,Kisarawe,Subtraction_without_carry,153.128130
Ability in Mathematics,Kisarawe,Values,191.484400
Ability in Mathematics,Kisarawe,Addition with carrying,131.417320
Ability in Mathematics,Kyerwa,Counting,369.522300
Ability in Mathematics,Kyerwa,Numbers,161.659880
Ability in Mathematics,Kyerwa,Addition without carrying,263.173070
Ability in Mathematics,Kyerwa,Subtraction_with carrying,112.499180
Ability in Mathematics,Kyerwa,Multiplication,705.897230
Ability in Mathematics,Kyerwa,Nothing,721.742000
Ability in Mathematics,Kyerwa,Subtraction_without_carry,211.011520
Ability in Mathematics,Kyerwa,Values,193.337630
Ability in Mathematics,Kyerwa,Addition with carrying,110.166460
Ability in Mathematics,Same,Counting,393.580790
Ability in Mathematics,Same,Numbers,174.910760
Ability in Mathematics,Same,Addition without carrying,403.367150
Ability in Mathematics,Same,Subtraction_with carrying,179.163000
Ability in Mathematics,Same,Multiplication,3323.949500
Ability in Mathematics,Same,Nothing,316.134070
Ability in Mathematics,Same,Subtraction_without_carry,250.806000
Ability in Mathematics,Same,Values,315.300470
Ability in Mathematics,Same,Addition with carrying,174.367130
Ability in Mathematics,Mufindi,Counting,434.317440
Ability in Mathematics,Mufindi,Numbers,325.033500
Ability in Mathematics,Mufindi,Addition without carrying,399.788590
Ability in Mathematics,Mufindi,Subtraction_with carrying,147.197390
Ability in Mathematics,Mufindi,Multiplication,1879.746800
Ability in Mathematics,Mufindi,Nothing,213.552640
Ability in Mathematics,Mufindi,Subtraction_without_carry,133.847470
Ability in Mathematics,Mufindi,Values,296.828810
Ability in Mathematics,Mufindi,Addition with carrying,88.852570
Ability in Mathematics,Tunduma,Counting,147.665060
Ability in Mathematics,Tunduma,Numbers,113.287540
Ability in Mathematics,Tunduma,Addition without carrying,156.338640
Ability in Mathematics,Tunduma,Subtraction_with carrying,90.678210
Ability in Mathematics,Tunduma,Multiplication,995.733150
Ability in Mathematics,Tunduma,Nothing,217.637430
Ability in Mathematics,Tunduma,Subtraction_without_carry,118.731930
Ability in Mathematics,Tunduma,Values,64.183360
Ability in Mathematics,Tunduma,Addition with carrying,23.806340
Ability in Mathematics,Handeni Township Authority,Counting,903.515400
Ability in Mathematics,Handeni Township Authority,Numbers,260.194980
Ability in Mathematics,Handeni Township Authority,Addition without carrying,420.619000
Ability in Mathematics,Handeni Township Authority,Subtraction_with carrying,399.926350
Ability in Mathematics,Handeni Township Authority,Multiplication,1695.967070
Ability in Mathematics,Handeni Township Authority,Nothing,638.545430
Ability in Mathematics,Handeni Township Authority,Subtraction_without_carry,176.532260
Ability in Mathematics,Handeni Township Authority,Values,306.595630
Ability in Mathematics,Handeni Township Authority,Addition with carrying,164.576450
Ability in Mathematics,Rorya,Counting,382.834750
Ability in Mathematics,Rorya,Numbers,262.211000
Ability in Mathematics,Rorya,Addition without carrying,363.895930
Ability in Mathematics,Rorya,Subtraction_with carrying,224.134300
Ability in Mathematics,Rorya,Multiplication,1686.794860
Ability in Mathematics,Rorya,Nothing,726.533370
Ability in Mathematics,Rorya,Subtraction_without_carry,198.575650
Ability in Mathematics,Rorya,Values,520.621650
Ability in Mathematics,Rorya,Addition with carrying,78.441540
Ability in Mathematics,Kwimba,Counting,700.333790
Ability in Mathematics,Kwimba,Numbers,226.716190
Ability in Mathematics,Kwimba,Addition without carrying,493.704240
Ability in Mathematics,Kwimba,Subtraction_with carrying,206.837120
Ability in Mathematics,Kwimba,Multiplication,1828.527290
Ability in Mathematics,Kwimba,Nothing,1885.307100
Ability in Mathematics,Kwimba,Subtraction_without_carry,220.018400
Ability in Mathematics,Kwimba,Values,284.958540
Ability in Mathematics,Kwimba,Addition with carrying,118.073840
Ability in Mathematics,Kakonko,Counting,361.797550
Ability in Mathematics,Kakonko,Numbers,219.326940
Ability in Mathematics,Kakonko,Addition without carrying,168.158490
Ability in Mathematics,Kakonko,Subtraction_with carrying,53.563590
Ability in Mathematics,Kakonko,Multiplication,740.557260
Ability in Mathematics,Kakonko,Nothing,596.224810
Ability in Mathematics,Kakonko,Subtraction_without_carry,71.341080
Ability in Mathematics,Kakonko,Values,144.051380
Ability in Mathematics,Kakonko,Addition with carrying,101.963620
Ability in Mathematics,Ukerewe,Counting,572.418570
Ability in Mathematics,Ukerewe,Numbers,330.925880
Ability in Mathematics,Ukerewe,Addition without carrying,513.429690
Ability in Mathematics,Ukerewe,Subtraction_with carrying,288.566590
Ability in Mathematics,Ukerewe,Multiplication,1824.947780
Ability in Mathematics,Ukerewe,Nothing,610.885940
Ability in Mathematics,Ukerewe,Subtraction_without_carry,333.877400
Ability in Mathematics,Ukerewe,Values,388.371760
Ability in Mathematics,Ukerewe,Addition with carrying,136.941900
Ability in Mathematics,Arusha,Counting,261.775310
Ability in Mathematics,Arusha,Numbers,226.172770
Ability in Mathematics,Arusha,Addition without carrying,342.592290
Ability in Mathematics,Arusha,Subtraction_with carrying,311.426890
Ability in Mathematics,Arusha,Multiplication,2376.722460
Ability in Mathematics,Arusha,Nothing,455.350920
Ability in Mathematics,Arusha,Subtraction_without_carry,233.270290
Ability in Mathematics,Arusha,Values,404.400060
Ability in Mathematics,Arusha,Addition with carrying,135.239100
Ability in Mathematics,Longido,Counting,343.731210
Ability in Mathematics,Longido,Numbers,177.377310
Ability in Mathematics,Longido,Addition without carrying,185.696490
Ability in Mathematics,Longido,Subtraction_with carrying,135.357650
Ability in Mathematics,Longido,Multiplication,982.609050
Ability in Mathematics,Longido,Nothing,1585.140170
Ability in Mathematics,Longido,Subtraction_without_carry,258.488890
Ability in Mathematics,Longido,Values,133.235870
Ability in Mathematics,Longido,Addition with carrying,122.974560
Ability in Mathematics,Kahama,Counting,526.729180
Ability in Mathematics,Kahama,Numbers,190.597600
Ability in Mathematics,Kahama,Addition without carrying,253.972280
Ability in Mathematics,Kahama,Subtraction_with carrying,169.045440
Ability in Mathematics,Kahama,Multiplication,1119.470530
Ability in Mathematics,Kahama,Nothing,1542.573200
Ability in Mathematics,Kahama,Subtraction_without_carry,209.654190
Ability in Mathematics,Kahama,Values,231.931860
Ability in Mathematics,Kahama,Addition with carrying,49.952490
Ability in Mathematics,Missenyi,Counting,406.928470
Ability in Mathematics,Missenyi,Numbers,173.130090
Ability in Mathematics,Missenyi,Addition without carrying,301.229580
Ability in Mathematics,Missenyi,Subtraction_with carrying,131.131280
Ability in Mathematics,Missenyi,Multiplication,998.277410
Ability in Mathematics,Missenyi,Nothing,294.010230
Ability in Mathematics,Missenyi,Subtraction_without_carry,155.903840
Ability in Mathematics,Missenyi,Values,159.631500
Ability in Mathematics,Missenyi,Addition with carrying,30.757430
Ability in Mathematics,Njombe Urban,Counting,298.458880
Ability in Mathematics,Njombe Urban,Numbers,128.095670
Ability in Mathematics,Njombe Urban,Addition without carrying,315.318020
Ability in Mathematics,Njombe Urban,Subtraction_with carrying,127.304930
Ability in Mathematics,Njombe Urban,Multiplication,1604.246340
Ability in Mathematics,Njombe Urban,Nothing,122.389640
Ability in Mathematics,Njombe Urban,Subtraction_without_carry,197.858130
Ability in Mathematics,Njombe Urban,Values,105.730360
Ability in Mathematics,Njombe Urban,Addition with carrying,58.243480
Ability in Mathematics,Kasulu Township Authority,Counting,368.172280
Ability in Mathematics,Kasulu Township Authority,Numbers,114.813820
Ability in Mathematics,Kasulu Township Authority,Addition without carrying,114.756810
Ability in Mathematics,Kasulu Township Authority,Subtraction_with carrying,128.430730
Ability in Mathematics,Kasulu Township Authority,Multiplication,1131.289730
Ability in Mathematics,Kasulu Township Authority,Nothing,316.680560
Ability in Mathematics,Kasulu Township Authority,Subtraction_without_carry,90.567730
Ability in Mathematics,Kasulu Township Authority,Values,136.955610
Ability in Mathematics,Kasulu Township Authority,Addition with carrying,38.763390
Ability in Mathematics,Hai,Counting,253.680770
Ability in Mathematics,Hai,Numbers,125.636140
Ability in Mathematics,Hai,Addition without carrying,200.541410
Ability in Mathematics,Hai,Subtraction_with carrying,123.945770
Ability in Mathematics,Hai,Multiplication,1862.117150
Ability in Mathematics,Hai,Nothing,139.984130
Ability in Mathematics,Hai,Subtraction_without_carry,104.003570
Ability in Mathematics,Hai,Values,135.179970
Ability in Mathematics,Hai,Addition with carrying,67.032430
Ability in Mathematics,Kaliua,Counting,513.348860
Ability in Mathematics,Kaliua,Numbers,204.369320
Ability in Mathematics,Kaliua,Addition without carrying,221.338130
Ability in Mathematics,Kaliua,Subtraction_with carrying,162.965570
Ability in Mathematics,Kaliua,Multiplication,763.846940
Ability in Mathematics,Kaliua,Nothing,1028.251140
Ability in Mathematics,Kaliua,Subtraction_without_carry,106.633760
Ability in Mathematics,Kaliua,Values,166.689550
Ability in Mathematics,Kaliua,Addition with carrying,63.957280
Ability in Mathematics,Newala,Counting,316.714580
Ability in Mathematics,Newala,Numbers,218.052960
Ability in Mathematics,Newala,Addition without carrying,402.962610
Ability in Mathematics,Newala,Subtraction_with carrying,131.330750
Ability in Mathematics,Newala,Multiplication,1136.245870
Ability in Mathematics,Newala,Nothing,253.194360
Ability in Mathematics,Newala,Subtraction_without_carry,133.926510
Ability in Mathematics,Newala,Values,173.842330
Ability in Mathematics,Newala,Addition with carrying,54.496460
Ability in Mathematics,Simanjiro,Counting,293.628200
Ability in Mathematics,Simanjiro,Numbers,111.611580
Ability in Mathematics,Simanjiro,Addition without carrying,246.950100
Ability in Mathematics,Simanjiro,Subtraction_with carrying,268.297470
Ability in Mathematics,Simanjiro,Multiplication,1330.296060
Ability in Mathematics,Simanjiro,Nothing,667.185620
Ability in Mathematics,Simanjiro,Subtraction_without_carry,43.598050
Ability in Mathematics,Simanjiro,Values,74.418960
Ability in Mathematics,Simanjiro,Addition with carrying,104.660320
Ability in Mathematics,Mkalama,Counting,478.391240
Ability in Mathematics,Mkalama,Numbers,412.635420
Ability in Mathematics,Mkalama,Addition without carrying,385.919030
Ability in Mathematics,Mkalama,Subtraction_with carrying,273.000330
Ability in Mathematics,Mkalama,Multiplication,1435.476820
Ability in Mathematics,Mkalama,Nothing,552.979000
Ability in Mathematics,Mkalama,Subtraction_without_carry,214.212090
Ability in Mathematics,Mkalama,Values,227.354090
Ability in Mathematics,Mkalama,Addition with carrying,145.702630
Ability in Mathematics,Chato,Counting,333.301470
Ability in Mathematics,Chato,Numbers,177.577770
Ability in Mathematics,Chato,Addition without carrying,214.582710
Ability in Mathematics,Chato,Subtraction_with carrying,125.284580
Ability in Mathematics,Chato,Multiplication,1247.970800
Ability in Mathematics,Chato,Nothing,765.362890
Ability in Mathematics,Chato,Subtraction_without_carry,79.816400
Ability in Mathematics,Chato,Values,245.128220
Ability in Mathematics,Chato,Addition with carrying,85.356250
Ability in Mathematics,Biharamulo,Counting,343.004230
Ability in Mathematics,Biharamulo,Numbers,135.443210
Ability in Mathematics,Biharamulo,Addition without carrying,162.633560
Ability in Mathematics,Biharamulo,Subtraction_with carrying,99.796730
Ability in Mathematics,Biharamulo,Multiplication,742.291770
Ability in Mathematics,Biharamulo,Nothing,1323.342100
Ability in Mathematics,Biharamulo,Subtraction_without_carry,57.973900
Ability in Mathematics,Biharamulo,Values,206.772370
Ability in Mathematics,Biharamulo,Addition with carrying,55.018140
Ability in Mathematics,Muleba,Counting,328.828680
Ability in Mathematics,Muleba,Numbers,150.194170
Ability in Mathematics,Muleba,Addition without carrying,262.638080
Ability in Mathematics,Muleba,Subtraction_with carrying,88.726140
Ability in Mathematics,Muleba,Multiplication,1243.762810
Ability in Mathematics,Muleba,Nothing,561.259650
Ability in Mathematics,Muleba,Subtraction_without_carry,114.971570
Ability in Mathematics,Muleba,Values,141.119140
Ability in Mathematics,Muleba,Addition with carrying,66.294570
Ability in Mathematics,Mpanda Rural,Counting,534.607830
Ability in Mathematics,Mpanda Rural,Numbers,323.821720
Ability in Mathematics,Mpanda Rural,Addition without carrying,178.372820
