Question,Location Name,Answer,Count
Household Education Level,KALIRO,Primary,78419.091020
Household Education Level,KALIRO,Secondary,29311.195380
Household Education Level,KALUNGU,> Secondary,6051.490560
Household Education Level,KALUNGU,None,12338.843270
Household Education Level,KALUNGU,Primary,81147.785850
Household Education Level,KALUNGU,Secondary,27924.373020
Household Education Level,KAMPALA,> Secondary,172972.857300
Household Education Level,KAMPALA,None,72664.856500
Household Education Level,KAMPALA,Primary,346567.155400
Household Education Level,KAMPALA,Secondary,590811.373800
Household Education Level,KAMULI,> Secondary,7539.930600
Household Education Level,KAMULI,None,53744.691100
Household Education Level,KAMULI,Primary,160162.486500
Household Education Level,KAMULI,Secondary,72731.625300
Household Education Level,KAMWENGE,> Secondary,8594.315400
Household Education Level,KAMWENGE,None,65851.649200
Household Education Level,KAMWENGE,Primary,142624.214000
Household Education Level,KAMWENGE,Secondary,30859.264000
Household Education Level,KANUNGU,> Secondary,6723.286560
Household Education Level,KANUNGU,None,26147.780930
Household Education Level,KANUNGU,Primary,98049.557780
Household Education Level,KANUNGU,Secondary,20795.568940
Household Education Level,KAPCHORWA,> Secondary,4439.709530
Household Education Level,KAPCHORWA,None,5254.815620
Household Education Level,KAPCHORWA,Primary,31474.134420
Household Education Level,KAPCHORWA,Secondary,20157.551380
Household Education Level,KASESE,> Secondary,23313.335100
Household Education Level,KASESE,None,76378.703000
Household Education Level,KASESE,Primary,263861.980200
Household Education Level,KASESE,Secondary,100010.902000
Household Education Level,KATAKWI,> Secondary,3633.227500
Household Education Level,KATAKWI,None,15091.442270
Household Education Level,KATAKWI,Primary,68167.727730
Household Education Level,KATAKWI,Secondary,13997.284370
Household Education Level,KAYUNGA,> Secondary,7952.737600
Household Education Level,KAYUNGA,None,43447.651200
Household Education Level,KAYUNGA,Primary,142987.311200
Household Education Level,KAYUNGA,Secondary,52425.833100
Household Education Level,KIBAALE,> Secondary,16669.313500
Household Education Level,KIBAALE,None,92709.483800
Household Education Level,KIBAALE,Primary,328272.686100
Household Education Level,KIBAALE,Secondary,86199.699000
Household Education Level,KIBOGA,> Secondary,3819.933920
Household Education Level,KIBOGA,None,17894.412880
Household Education Level,KIBOGA,Primary,61420.783590
Household Education Level,KIBOGA,Secondary,17975.525390
Household Education Level,KIBUKU,> Secondary,3464.115580
Household Education Level,KIBUKU,None,24373.024030
Household Education Level,KIBUKU,Primary,75301.062000
Household Education Level,KIBUKU,Secondary,17381.381750
Household Education Level,KIRUHURA,> Secondary,6599.654000
Household Education Level,KIRUHURA,None,38829.359400
Household Education Level,KIRUHURA,Primary,132269.261100
Household Education Level,KIRUHURA,Secondary,28455.060300
Household Education Level,KIRYANDONGO,> Secondary,4224.227290
Household Education Level,KIRYANDONGO,None,30782.950120
Household Education Level,KIRYANDONGO,Primary,108836.499440
Household Education Level,KIRYANDONGO,Secondary,32848.291970
Household Education Level,KISORO,> Secondary,5404.440300
Household Education Level,KISORO,None,61256.310700
Household Education Level,KISORO,Primary,98071.975100
Household Education Level,KISORO,Secondary,13420.349100
Household Education Level,KITGUM,> Secondary,6930.401610
Household Education Level,KITGUM,None,28073.528360
Household Education Level,KITGUM,Primary,63071.469200
Household Education Level,KITGUM,Secondary,27118.793360
Household Education Level,KOBOKO,> Secondary,5818.355250
Household Education Level,KOBOKO,None,15455.822050
Household Education Level,KOBOKO,Primary,78321.565670
Household Education Level,KOBOKO,Secondary,18737.363530
Household Education Level,KOLE,> Secondary,5394.139320
Household Education Level,KOLE,None,10768.337740
Household Education Level,KOLE,Primary,111044.068040
Household Education Level,KOLE,Secondary,11594.099050
Household Education Level,KOTIDO,> Secondary,1246.487910
Household Education Level,KOTIDO,None,75277.240990
Household Education Level,KOTIDO,Primary,7105.178630
Household Education Level,KOTIDO,Secondary,1855.387770
Household Education Level,KUMI,> Secondary,7618.312020
Household Education Level,KUMI,None,19969.439480
Household Education Level,KUMI,Primary,117297.185360
Household Education Level,KUMI,Secondary,25615.084180
Household Education Level,KWEEN,> Secondary,2311.008110
Household Education Level,KWEEN,None,5506.756450
Household Education Level,KWEEN,Primary,26719.669470
Household Education Level,KWEEN,Secondary,15922.654570
Household Education Level,KYANKWANZI,> Secondary,1685.553650
Household Education Level,KYANKWANZI,None,38273.370000
Household Education Level,KYANKWANZI,Primary,91396.179410
Household Education Level,KYANKWANZI,Secondary,19413.149770
Household Education Level,KYEGEGWA,> Secondary,3333.062700
Household Education Level,KYEGEGWA,None,33335.772410
Household Education Level,KYEGEGWA,Primary,118290.989800
Household Education Level,KYEGEGWA,Secondary,23084.551470
Household Education Level,KYENJOJO,> Secondary,6483.049700
Household Education Level,KYENJOJO,None,61080.005900
Household Education Level,KYENJOJO,Primary,182653.963500
Household Education Level,KYENJOJO,Secondary,27217.377200
Household Education Level,LAMWO,> Secondary,3097.683750
Household Education Level,LAMWO,None,15023.514600
Household Education Level,LAMWO,Primary,54869.729360
Household Education Level,LAMWO,Secondary,10872.574220
Household Education Level,LIRA,> Secondary,23200.787300
Household Education Level,LIRA,None,40601.895800
Household Education Level,LIRA,Primary,138060.258000
Household Education Level,LIRA,Secondary,51225.782700
Household Education Level,LUUKA,> Secondary,3064.934780
Household Education Level,LUUKA,None,28345.562560
Household Education Level,LUUKA,Primary,93356.135560
Household Education Level,LUUKA,Secondary,26168.734520
Household Education Level,LWENGO,> Secondary,5526.456700
Household Education Level,LWENGO,None,22251.699700
Household Education Level,LWENGO,Primary,115393.987900
Household Education Level,LWENGO,Secondary,38687.775500
Household Education Level,LYANTONDE,> Secondary,2322.346160
Household Education Level,LYANTONDE,None,12933.226990
Household Education Level,LYANTONDE,Primary,38316.990910
Household Education Level,LYANTONDE,Secondary,7687.072490
Household Education Level,MANAFWA,> Secondary,10535.411000
Household Education Level,MANAFWA,None,5052.776900
Household Education Level,MANAFWA,Primary,157079.989600
Household Education Level,MANAFWA,Secondary,45438.834200
Household Education Level,MARACHA,> Secondary,4004.904030
Household Education Level,MARACHA,None,15402.012750
Household Education Level,MARACHA,Primary,73187.865770
Household Education Level,MARACHA,Secondary,15215.995590
Household Education Level,MASAKA,> Secondary,16024.343300
Household Education Level,MASAKA,None,21264.431900
Household Education Level,MASAKA,Primary,117015.231600
Household Education Level,MASAKA,Secondary,66748.309800
Household Education Level,MASINDI,> Secondary,6516.002100
Household Education Level,MASINDI,None,14802.700700
Household Education Level,MASINDI,Primary,118369.210700
Household Education Level,MASINDI,Secondary,46188.200500
Household Education Level,MAYUGE,> Secondary,4177.765900
Household Education Level,MAYUGE,None,55352.046200
Household Education Level,MAYUGE,Primary,220796.009700
Household Education Level,MAYUGE,Secondary,54763.119900
Household Education Level,MBALE,> Secondary,17883.207300
Household Education Level,MBALE,None,39605.281900
Household Education Level,MBALE,Primary,195432.821300
Household Education Level,MBALE,Secondary,75482.398300
Household Education Level,MBARARA,> Secondary,16370.723300
Household Education Level,MBARARA,None,45872.834200
Household Education Level,MBARARA,Primary,154715.076400
Household Education Level,MBARARA,Secondary,57164.503900
Household Education Level,MITOOMA,> Secondary,3039.713870
Household Education Level,MITOOMA,None,17677.343710
Household Education Level,MITOOMA,Primary,72196.674430
Household Education Level,MITOOMA,Secondary,12121.629740
Household Education Level,MITYANA,> Secondary,9688.617300
Household Education Level,MITYANA,None,32320.739400
Household Education Level,MITYANA,Primary,136789.468700
Household Education Level,MITYANA,Secondary,53132.779900
Household Education Level,MOROTO,> Secondary,3698.729940
Household Education Level,MOROTO,None,46788.239090
Household Education Level,MOROTO,Primary,6161.708610
Household Education Level,MOROTO,Secondary,3945.361770
Household Education Level,MOYO,> Secondary,3490.910920
Household Education Level,MOYO,None,8598.130660
Household Education Level,MOYO,Primary,55357.124980
Household Education Level,MOYO,Secondary,12485.124470
Household Education Level,MPIGI,> Secondary,9628.407900
Household Education Level,MPIGI,None,12783.906400
Household Education Level,MPIGI,Primary,106828.149100
Household Education Level,MPIGI,Secondary,46260.127500
Household Education Level,MUBENDE,> Secondary,10733.099300
Household Education Level,MUBENDE,None,87754.665900
Household Education Level,MUBENDE,Primary,291820.852300
Household Education Level,MUBENDE,Secondary,57112.578300
Household Education Level,MUKONO,> Secondary,15056.980200
Household Education Level,MUKONO,None,118248.187200
Household Education Level,MUKONO,Primary,160747.183400
Household Education Level,MUKONO,Secondary,114520.152500
Household Education Level,NAKAPIRIPIRIT,> Secondary,968.513250
Household Education Level,NAKAPIRIPIRIT,None,58299.826120
Household Education Level,NAKAPIRIPIRIT,Primary,20680.367100
Household Education Level,NAKAPIRIPIRIT,Secondary,4487.865460
Household Education Level,NAKASEKE,> Secondary,3972.836680
Household Education Level,NAKASEKE,None,21523.847380
Household Education Level,NAKASEKE,Primary,73836.669670
Household Education Level,NAKASEKE,Secondary,27178.564680
Household Education Level,NAKASONGOLA,> Secondary,4334.753920
Household Education Level,NAKASONGOLA,None,16293.618040
Household Education Level,NAKASONGOLA,Primary,66625.005460
Household Education Level,NAKASONGOLA,Secondary,26861.566270
Household Education Level,NAMUTUMBA,> Secondary,2291.247180
Household Education Level,NAMUTUMBA,None,35444.600260
Household Education Level,NAMUTUMBA,Primary,93562.546350
Household Education Level,NAMUTUMBA,Secondary,27203.633190
Household Education Level,NAPAK,> Secondary,1410.097660
Household Education Level,NAPAK,None,62769.937290
Household Education Level,NAPAK,Primary,12476.029220
Household Education Level,NAPAK,Secondary,2813.690660
Household Education Level,NEBBI,> Secondary,12220.847900
Household Education Level,NEBBI,None,34062.830300
Household Education Level,NEBBI,Primary,174307.377700
Household Education Level,NEBBI,Secondary,29562.508600
Household Education Level,NGORA,> Secondary,3183.601670
Household Education Level,NGORA,None,6984.712270
Household Education Level,NGORA,Primary,55935.165550
Household Education Level,NGORA,Secondary,14327.205080
Household Education Level,NTOROKO,> Secondary,402.992640
Household Education Level,NTOROKO,None,8898.093160
Household Education Level,NTOROKO,Primary,27819.877660
Household Education Level,NTOROKO,Secondary,5915.851680
Household Education Level,NTUNGAMO,> Secondary,10451.924600
Household Education Level,NTUNGAMO,None,58054.805800
Household Education Level,NTUNGAMO,Primary,179172.097700
Household Education Level,NTUNGAMO,Secondary,37352.572300
Household Education Level,NWOYA,> Secondary,753.661410
Household Education Level,NWOYA,None,17190.238930
Household Education Level,NWOYA,Primary,60420.798930
Household Education Level,NWOYA,Secondary,10978.852550
Household Education Level,OTUKE,> Secondary,1677.427210
Household Education Level,OTUKE,None,12010.261470
Household Education Level,OTUKE,Primary,43541.954890
Household Education Level,OTUKE,Secondary,6506.470670
Household Education Level,OYAM,> Secondary,8225.028500
Household Education Level,OYAM,None,35239.610300
Household Education Level,OYAM,Primary,168490.104600
Household Education Level,OYAM,Secondary,29410.993100
Household Education Level,PADER,> Secondary,3495.528120
Household Education Level,PADER,None,21477.191680
Household Education Level,PADER,Primary,80766.116650
Household Education Level,PADER,Secondary,11022.091370
Household Education Level,PALLISA,> Secondary,8247.261100
Household Education Level,PALLISA,None,35420.678100
Household Education Level,PALLISA,Primary,159187.227600
Household Education Level,PALLISA,Secondary,44378.560500
Household Education Level,RAKAI,> Secondary,14397.684700
Household Education Level,RAKAI,None,34382.937300
Household Education Level,RAKAI,Primary,216342.323000
Household Education Level,RAKAI,Secondary,53611.881400
Household Education Level,RUKUNGIRI,> Secondary,9770.983100
Household Education Level,RUKUNGIRI,None,26030.461700
Household Education Level,RUKUNGIRI,Primary,114414.579900
Household Education Level,RUKUNGIRI,Secondary,26299.389900
Household Education Level,SERERE,> Secondary,3873.191030
Household Education Level,SERERE,None,12843.251800
Household Education Level,SERERE,Primary,126880.217370
Household Education Level,SERERE,Secondary,22226.400890
Household Education Level,SIRONKO,> Secondary,4267.369740
Household Education Level,SIRONKO,None,16725.027980
Household Education Level,SIRONKO,Primary,100031.968860
Household Education Level,SIRONKO,Secondary,31758.231060
Household Education Level,SOROTI,> Secondary,8540.361250
Household Education Level,SOROTI,None,22456.499870
Household Education Level,SOROTI,Primary,114689.007020
Household Education Level,SOROTI,Secondary,34481.019460
Household Education Level,Sheema,> Secondary,32315.903950
Household Education Level,Sheema,None,158525.153800
Household Education Level,Sheema,Primary,567203.993340
Household Education Level,Sheema,Secondary,169551.841860
Household Education Level,TORORO,> Secondary,11387.332300
Household Education Level,TORORO,None,58833.512700
Household Education Level,TORORO,Primary,183124.480200
Household Education Level,TORORO,Secondary,48005.528100
Household Education Level,WAKISO,> Secondary,136198.416100
Household Education Level,WAKISO,None,112399.142200
Household Education Level,WAKISO,Primary,507056.349500
Household Education Level,WAKISO,Secondary,530994.577700
Household Education Level,YUMBE,> Secondary,4635.572100
Household Education Level,YUMBE,None,57808.165300
Household Education Level,YUMBE,Primary,123066.694100
Household Education Level,YUMBE,Secondary,27959.908400
Household Education Level,ZOMBO,> Secondary,4157.721800
Household Education Level,ZOMBO,None,23932.974440
Household Education Level,ZOMBO,Primary,99279.931600
Household Education Level,ZOMBO,Secondary,19368.384760
Meals Per Day,ABIM,3 or more,2785.002990
Meals Per Day,ABIM,Once,37557.258720
Meals Per Day,ABIM,Twice,15883.807490
Meals Per Day,ADJUMANI,3 or more,19181.056180
Meals Per Day,ADJUMANI,Once,26344.034740
Meals Per Day,ADJUMANI,Twice,92697.370100
Meals Per Day,AGAGO,3 or more,4464.154360
Meals Per Day,AGAGO,Once,50183.042540
Meals Per Day,AGAGO,Twice,95100.740790
Meals Per Day,ALEBTONG,3 or more,7845.077520
Meals Per Day,ALEBTONG,Once,13348.286760
Meals Per Day,ALEBTONG,Twice,120976.839150
Meals Per Day,AMOLATAR,3 or more,25600.781080
Meals Per Day,AMOLATAR,Once,3789.648600
Meals Per Day,AMOLATAR,Twice,60524.477450
Meals Per Day,AMUDAT,3 or more,5406.278150
Meals Per Day,AMUDAT,Once,17861.014310
Meals Per Day,AMUDAT,Twice,30462.306130
Meals Per Day,AMURIA,3 or more,30511.754850
Meals Per Day,AMURIA,Once,21129.738590
Meals Per Day,AMURIA,Twice,109964.364220
Meals Per Day,AMURU,3 or more,11015.896640
Meals Per Day,AMURU,Once,37495.990620
Meals Per Day,AMURU,Twice,83428.404980
Meals Per Day,APAC,3 or more,34424.590800
Meals Per Day,APAC,Once,10669.042900
Meals Per Day,APAC,Twice,182428.790400
Meals Per Day,ARUA,3 or more,226488.656200
Meals Per Day,ARUA,Once,35461.001300
Meals Per Day,ARUA,Twice,203022.047100
Meals Per Day,BUDAKA,3 or more,39007.218630
Meals Per Day,BUDAKA,Once,1327.297870
Meals Per Day,BUDAKA,Twice,92883.363980
Meals Per Day,BUDUDA,3 or more,35838.191210
Meals Per Day,BUDUDA,Once,5397.176740
Meals Per Day,BUDUDA,Twice,71963.394360
Meals Per Day,BUGIRI,3 or more,74350.624300
Meals Per Day,BUGIRI,Once,9031.341300
Meals Per Day,BUGIRI,Twice,154981.562200
Meals Per Day,BUIKWE,3 or more,127373.782100
Meals Per Day,BUIKWE,Once,30068.184800
Meals Per Day,BUIKWE,Twice,150988.916900
Meals Per Day,BUKEDEA,3 or more,26506.792580
Meals Per Day,BUKEDEA,Once,5885.592110
Meals Per Day,BUKEDEA,Twice,86263.369320
Meals Per Day,BUKOMANSIMBI,3 or more,31656.453070
Meals Per Day,BUKOMANSIMBI,Once,15100.862620
Meals Per Day,BUKOMANSIMBI,Twice,58214.308760
Meals Per Day,BULAMBULI,3 or more,46064.414190
Meals Per Day,BULAMBULI,Once,3090.837400
Meals Per Day,BULAMBULI,Twice,45539.076880
Meals Per Day,BULIISA,3 or more,43085.047730
Meals Per Day,BULIISA,Once,1751.402040
Meals Per Day,BULIISA,Twice,21309.715740
Meals Per Day,BUNDIBUGYO,3 or more,83890.214250
Meals Per Day,BUNDIBUGYO,Once,6664.037630
Meals Per Day,BUNDIBUGYO,Twice,47457.652100
Meals Per Day,BUSHENYI,3 or more,45183.495500
Meals Per Day,BUSHENYI,Once,6526.478700
Meals Per Day,BUSHENYI,Twice,73594.811900
Meals Per Day,BUSIA,3 or more,65675.660600
Meals Per Day,BUSIA,Once,7121.355300
Meals Per Day,BUSIA,Twice,137553.363400
Meals Per Day,BUTALEJA,3 or more,49454.611200
Meals Per Day,BUTALEJA,Once,2096.808110
Meals Per Day,BUTALEJA,Twice,94279.485120
Meals Per Day,BUTAMBALA,3 or more,39794.666830
Meals Per Day,BUTAMBALA,Once,3573.944660
Meals Per Day,BUTAMBALA,Twice,30162.095880
Meals Per Day,BUVUMA,3 or more,32927.579430
Meals Per Day,BUVUMA,Once,4150.399370
Meals Per Day,BUVUMA,Twice,26973.103060
Meals Per Day,BUYENDE,3 or more,95907.133000
Meals Per Day,BUYENDE,Once,5552.334400
Meals Per Day,BUYENDE,Twice,117510.970600
Meals Per Day,DOKOLO,3 or more,14229.052990
Meals Per Day,DOKOLO,Once,3596.663820
Meals Per Day,DOKOLO,Twice,85143.660290
Meals Per Day,GOMBA,3 or more,53307.254380
Meals Per Day,GOMBA,Once,6489.391990
Meals Per Day,GOMBA,Twice,48703.240990
Meals Per Day,GULU,3 or more,54946.946100
Meals Per Day,GULU,Once,44914.219400
Meals Per Day,GULU,Twice,187330.851000
Meals Per Day,HOIMA,3 or more,266180.236200
Meals Per Day,HOIMA,Once,13549.979900
Meals Per Day,HOIMA,Twice,105189.175800
Meals Per Day,IBANDA,3 or more,47903.337710
Meals Per Day,IBANDA,Once,9061.652450
Meals Per Day,IBANDA,Twice,86985.296420
Meals Per Day,IGANGA,3 or more,168275.183400
Meals Per Day,IGANGA,Once,15360.887900
Meals Per Day,IGANGA,Twice,132260.160900
Meals Per Day,ISINGIRO,3 or more,83622.844700
Meals Per Day,ISINGIRO,Once,26321.114500
Meals Per Day,ISINGIRO,Twice,190948.527100
Meals Per Day,JINJA,3 or more,141099.525300
Meals Per Day,JINJA,Once,20742.485300
Meals Per Day,JINJA,Twice,115839.304100
Meals Per Day,KAABONG,3 or more,5477.741160
Meals Per Day,KAABONG,Once,43021.824100
Meals Per Day,KAABONG,Twice,57761.550890
Meals Per Day,KABALE,3 or more,70380.056200
Meals Per Day,KABALE,Once,30098.799800
Meals Per Day,KABALE,Twice,194295.101200
Meals Per Day,KABAROLE,3 or more,195919.952400
Meals Per Day,KABAROLE,Once,15442.480300
Meals Per Day,KABAROLE,Twice,104196.759000
Meals Per Day,KABERAMAIDO,3 or more,33098.511130
Meals Per Day,KABERAMAIDO,Once,4215.064690
Meals Per Day,KABERAMAIDO,Twice,91825.695020
Meals Per Day,KALANGALA,3 or more,26634.325930
Meals Per Day,KALANGALA,Once,3498.539560
Meals Per Day,KALANGALA,Twice,12163.553160
Meals Per Day,KALIRO,3 or more,45419.291460
Meals Per Day,KALIRO,Once,1939.227620
Meals Per Day,KALIRO,Twice,94455.467840
Meals Per Day,KALUNGU,3 or more,40621.929170
Meals Per Day,KALUNGU,Once,11598.762250
Meals Per Day,KALUNGU,Twice,76288.286010
Meals Per Day,KAMPALA,3 or more,427110.159000
Meals Per Day,KAMPALA,Once,152889.715900
Meals Per Day,KAMPALA,Twice,624037.083300
Meals Per Day,KAMULI,3 or more,132381.267900
Meals Per Day,KAMULI,Once,10937.217000
Meals Per Day,KAMULI,Twice,167028.130500
Meals Per Day,KAMWENGE,3 or more,72685.755600
Meals Per Day,KAMWENGE,Once,12925.896000
Meals Per Day,KAMWENGE,Twice,162759.845900
Meals Per Day,KANUNGU,3 or more,48661.746520
Meals Per Day,KANUNGU,Once,12994.350160
Meals Per Day,KANUNGU,Twice,90726.451500
Meals Per Day,KAPCHORWA,3 or more,47980.134740
Meals Per Day,KAPCHORWA,Once,1128.226880
Meals Per Day,KAPCHORWA,Twice,12986.022620
Meals Per Day,KASESE,3 or more,240048.933500
Meals Per Day,KASESE,Once,24768.173400
Meals Per Day,KASESE,Twice,202358.014300
Meals Per Day,KATAKWI,3 or more,13057.865900
Meals Per Day,KATAKWI,Once,25666.258270
Meals Per Day,KATAKWI,Twice,65886.219740
Meals Per Day,KAYUNGA,3 or more,100080.591100
Meals Per Day,KAYUNGA,Once,13039.431000
Meals Per Day,KAYUNGA,Twice,145560.553700
Meals Per Day,KIBAALE,3 or more,257970.969900
Meals Per Day,KIBAALE,Once,20359.876600
Meals Per Day,KIBAALE,Twice,253518.033400
Meals Per Day,KIBOGA,3 or more,38673.372130
Meals Per Day,KIBOGA,Once,7943.018770
Meals Per Day,KIBOGA,Twice,55951.041140
Meals Per Day,KIBUKU,3 or more,32617.603490
Meals Per Day,KIBUKU,Once,3380.796850
Meals Per Day,KIBUKU,Twice,86366.446490
Meals Per Day,KIRUHURA,3 or more,33361.369000
Meals Per Day,KIRUHURA,Once,30527.727600
Meals Per Day,KIRUHURA,Twice,147305.888500
Meals Per Day,KIRYANDONGO,3 or more,88424.739760
Meals Per Day,KIRYANDONGO,Once,6438.291920
Meals Per Day,KIRYANDONGO,Twice,82440.743650
Meals Per Day,KISORO,3 or more,43614.457500
Meals Per Day,KISORO,Once,1527.266800
Meals Per Day,KISORO,Twice,137333.773600
Meals Per Day,KITGUM,3 or more,12126.959590
Meals Per Day,KITGUM,Once,35040.689320
Meals Per Day,KITGUM,Twice,81349.868090
Meals Per Day,KOBOKO,3 or more,89155.978630
Meals Per Day,KOBOKO,Once,2658.068230
Meals Per Day,KOBOKO,Twice,28814.507700
Meals Per Day,KOLE,3 or more,16350.709970
Meals Per Day,KOLE,Once,7852.785660
Meals Per Day,KOLE,Twice,117891.109930
Meals Per Day,KOTIDO,3 or more,4636.996190
Meals Per Day,KOTIDO,Once,54535.101980
Meals Per Day,KOTIDO,Twice,26339.106090
Meals Per Day,KUMI,3 or more,59967.605510
Meals Per Day,KUMI,Once,6655.635020
Meals Per Day,KUMI,Twice,105776.883420
Meals Per Day,KWEEN,3 or more,39373.615380
Meals Per Day,KWEEN,Once,1539.259440
Meals Per Day,KWEEN,Twice,9999.558710
Meals Per Day,KYANKWANZI,3 or more,65692.629060
Meals Per Day,KYANKWANZI,Once,14207.394090
Meals Per Day,KYANKWANZI,Twice,74054.622830
Meals Per Day,KYEGEGWA,3 or more,77516.622940
Meals Per Day,KYEGEGWA,Once,8972.681730
Meals Per Day,KYEGEGWA,Twice,95679.560070
Meals Per Day,KYENJOJO,3 or more,139873.035200
Meals Per Day,KYENJOJO,Once,18637.962600
Meals Per Day,KYENJOJO,Twice,124932.347400
Meals Per Day,LAMWO,3 or more,5304.589550
Meals Per Day,LAMWO,Once,6607.759190
Meals Per Day,LAMWO,Twice,75075.308090
Meals Per Day,LIRA,3 or more,65027.013400
Meals Per Day,LIRA,Once,22186.145700
Meals Per Day,LIRA,Twice,171122.013800
Meals Per Day,LUUKA,3 or more,48842.574380
Meals Per Day,LUUKA,Once,4505.156580
Meals Per Day,LUUKA,Twice,97651.127750
Meals Per Day,LWENGO,3 or more,65814.142000
Meals Per Day,LWENGO,Once,27711.941100
Meals Per Day,LWENGO,Twice,91397.193300
Meals Per Day,LYANTONDE,3 or more,16301.184000
Meals Per Day,LYANTONDE,Once,4811.596780
Meals Per Day,LYANTONDE,Twice,39780.336370
Meals Per Day,MANAFWA,3 or more,109343.190800
Meals Per Day,MANAFWA,Once,14930.127500
Meals Per Day,MANAFWA,Twice,103051.667200
Meals Per Day,MARACHA,3 or more,45607.622780
Meals Per Day,MARACHA,Once,7489.406920
Meals Per Day,MARACHA,Twice,59642.296620
Meals Per Day,MASAKA,3 or more,68391.203200
Meals Per Day,MASAKA,Once,24076.046000
Meals Per Day,MASAKA,Twice,130759.212900
Meals Per Day,MASINDI,3 or more,138118.878700
Meals Per Day,MASINDI,Once,4710.717200
Meals Per Day,MASINDI,Twice,47202.009900
Meals Per Day,MAYUGE,3 or more,128868.810500
Meals Per Day,MAYUGE,Once,14945.225900
Meals Per Day,MAYUGE,Twice,196858.148200
Meals Per Day,MBALE,3 or more,111618.576500
Meals Per Day,MBALE,Once,24231.431600
Meals Per Day,MBALE,Twice,192954.961500
Meals Per Day,MBARARA,3 or more,104525.196900
Meals Per Day,MBARARA,Once,12465.150100
Meals Per Day,MBARARA,Twice,166041.460100
Meals Per Day,MITOOMA,3 or more,21782.680810
Meals Per Day,MITOOMA,Once,7197.868110
Meals Per Day,MITOOMA,Twice,77232.508220
Meals Per Day,MITYANA,3 or more,136678.712300
Meals Per Day,MITYANA,Once,18843.499900
Meals Per Day,MITYANA,Twice,78413.594700
Meals Per Day,MOROTO,3 or more,4037.122830
Meals Per Day,MOROTO,Once,34124.479220
Meals Per Day,MOROTO,Twice,25567.063880
Meals Per Day,MOYO,3 or more,29976.155180
Meals Per Day,MOYO,Once,6187.770050
Meals Per Day,MOYO,Twice,44839.697110
Meals Per Day,MPIGI,3 or more,47130.013200
Meals Per Day,MPIGI,Once,12854.512700
Meals Per Day,MPIGI,Twice,116793.177100
Meals Per Day,MUBENDE,3 or more,171624.659500
Meals Per Day,MUBENDE,Once,44205.877400
Meals Per Day,MUBENDE,Twice,237647.319900
Meals Per Day,MUKONO,3 or more,231091.454400
Meals Per Day,MUKONO,Once,31167.746700
Meals Per Day,MUKONO,Twice,151229.374600
Meals Per Day,NAKAPIRIPIRIT,3 or more,6542.190650
Meals Per Day,NAKAPIRIPIRIT,Once,30440.443790
Meals Per Day,NAKAPIRIPIRIT,Twice,49729.112350
Meals Per Day,NAKASEKE,3 or more,43996.231000
Meals Per Day,NAKASEKE,Once,10335.889250
Meals Per Day,NAKASEKE,Twice,74176.060100
Meals Per Day,NAKASONGOLA,3 or more,64910.761060
Meals Per Day,NAKASONGOLA,Once,5273.928900
Meals Per Day,NAKASONGOLA,Twice,45166.250650
Meals Per Day,NAMUTUMBA,3 or more,59723.595980
Meals Per Day,NAMUTUMBA,Once,5047.753740
Meals Per Day,NAMUTUMBA,Twice,95030.759680
Meals Per Day,NAPAK,3 or more,3581.544980
Meals Per Day,NAPAK,Once,49251.960290
Meals Per Day,NAPAK,Twice,28790.530490
Meals Per Day,NEBBI,3 or more,42407.439500
Meals Per Day,NEBBI,Once,61240.901800
Meals Per Day,NEBBI,Twice,150427.990000
Meals Per Day,NGORA,3 or more,19628.002040
Meals Per Day,NGORA,Once,8022.930820
Meals Per Day,NGORA,Twice,53578.142960
Meals Per Day,NTOROKO,3 or more,21660.706480
Meals Per Day,NTOROKO,Once,5758.426620
Meals Per Day,NTOROKO,Twice,15982.361750
Meals Per Day,NTUNGAMO,3 or more,82785.159800
Meals Per Day,NTUNGAMO,Once,10850.473000
Meals Per Day,NTUNGAMO,Twice,198944.177900
Meals Per Day,NWOYA,3 or more,11893.225750
Meals Per Day,NWOYA,Once,16754.427810
Meals Per Day,NWOYA,Twice,62656.969610
Meals Per Day,OTUKE,3 or more,2837.697950
Meals Per Day,OTUKE,Once,18418.364420
Meals Per Day,OTUKE,Twice,43834.726860
Meals Per Day,OYAM,3 or more,39433.394400
Meals Per Day,OYAM,Once,17389.806600
Meals Per Day,OYAM,Twice,188996.579300
Meals Per Day,PADER,3 or more,10464.906890
Meals Per Day,PADER,Once,20952.428840
Meals Per Day,PADER,Twice,88375.356880
Meals Per Day,PALLISA,3 or more,44802.438000
Meals Per Day,PALLISA,Once,10256.796900
Meals Per Day,PALLISA,Twice,200218.519100
Meals Per Day,RAKAI,3 or more,98948.395100
Meals Per Day,RAKAI,Once,30198.422400
Meals Per Day,RAKAI,Twice,191001.961400
Meals Per Day,RUKUNGIRI,3 or more,68285.831500
Meals Per Day,RUKUNGIRI,Once,6553.281100
Meals Per Day,RUKUNGIRI,Twice,107106.603200
Meals Per Day,SERERE,3 or more,35624.049940
Meals Per Day,SERERE,Once,8805.010030
Meals Per Day,SERERE,Twice,124750.916780
Meals Per Day,SIRONKO,3 or more,83323.022740
Meals Per Day,SIRONKO,Once,7455.170200
Meals Per Day,SIRONKO,Twice,65595.867080
Meals Per Day,SOROTI,3 or more,65744.636330
Meals Per Day,SOROTI,Once,13422.225410
